video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
DBdiJDQrWao,Pongamoslo a prueba,LA NUEVA LINTERNA MAS POTENTE DEL MUNDO ¿Convierte la noche en dia? // Pongamoslo a prueba,"Hoy pusimos a prueba la linterna mas potente del mundo, la imalent ms18. Es una linterna de 100,000 lumenes.

Para los que quisieran adquirir la linterna aqui les dejamos el enlace: https://www.amazon.com/dp/B07RSRXDLX/ref=cm_sw_em_r_mt_dp_U_bhn.EbCDETJHH

Nuestros videos de las demas linternas:
Linterna que prende cosas:
https://www.youtube.com/watch?v=RScLtxMhNKE&t=276s
Comando light: https://www.youtube.com/watch?v=Cs4jVaOqw2s

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com - ytcreates@gmail.com 



Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Vamos por mas de 2 millones  "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'linterna mas poderosa', 'lampara mas poderosa', 'imalent', 'linterna tactica', 'lampara tactica', 'linterna militar', '100000 lumenes']",2020-07-01T19:36:52Z,2400496,110446,,5278,PT12M39S,hd,false
650VmCas3rA,Pongamoslo a prueba,LOS MEJORES  GADGETS PARA PARA TU AUTOMOVIL  // PONGAMOSLO A PRUEBA,"Hoy pusimos a prueba gadgets e inventos para coches
Pusimos a prueba una cama infable  para coche, un refrigerador portatil para automovil, un cargador de coche que tambien rompe ventanas y corta el cinturon y varias cosas para la comidadad dentro de tu automovil

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'carro', 'coche', 'gadgets', 'cargador', 'cama inflable para carro']",2020-06-26T21:13:47Z,4359644,111542,,4998,PT15M18S,hd,false
AXb71ZNq0xk,Pongamoslo a prueba,5 DIVERTIDOS GADGETS PARA PERRO  // capitulo 2  // Pongamoslo a prueba,"Este es nuestro segundo capitulo de poniendo a prueba gadgets para perros

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-06-23T20:36:59Z,2316392,126057,,6418,PT13M44S,hd,false
5M3SKUB1Nic,Pongamoslo a prueba,¿Sirven estos tenis para brincar muy alto y correr muy rapido? Kangoo jumps  y Moon shoes,"Hoy pusimos a prueba estos novedosos y divertidos tenis que se supone hacen que peudas brincar y correr mientras hacer ejercicio.

Aqui los enlaces de cada productos
Moon shoes https://amzn.to/2N6jGRN
Kangoo jumps: https://amzn.to/2ANF37P

Videos que te pueden interesar:

¿Como le hizo jimmy para tener pelo de nuevo? https://www.youtube.com/watch?v=XW7DcpNl1mo

¿Que son jimmy y anita? 100 preguntas en 5 minutos
https://youtu.be/Es_hDKup5h4

Lo mas caro que hemos puesto a prueba:
https://www.youtube.com/watch?v=GMBBIUftJ20



REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



VIDEO ANTERIOR:


Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'tenis para brincar', 'botas para brincar']",2020-06-17T20:11:06Z,3000734,293433,,13432,PT13M6S,hd,false
uFob56Md5FM,Pongamoslo a prueba,EL PARAGUAS  mas resistente DEL MUNDO  ¿Funciona? ¿NO SE ROMPE CON NADA?,"Hoy pusimos a prueba un paraguas que supuestamente no se rompe y te durara apra siempre. ¿Funcionara como dicen?

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba


VIDEO ANTERIOR:
https://www.youtube.com/watch?v=rz0kiZvor70&t=499s


Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan de (Jimmy o Anita o Bob)   "" y  te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-06-12T21:16:35Z,5111586,203605,,7440,PT13M44S,hd,false
EC3yasv8u9I,Pongamoslo a prueba,¿Luisito comunica nos copio? ¿Ahora que haremos?,"¿Nos quito nuestra idea? ¿Sus videos son como los nuestros?


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'luisito comunica', 'luisito le copio a pongamoslo a prueba']",2020-06-09T21:05:01Z,4679411,250965,,27675,PT14M18S,hd,false
rz0kiZvor70,Pongamoslo a prueba,Esta pelota hace helado cuando la pateas ¿Funciona? Pongamoslo a prueba,"Hoy pusimos a prueba la pelota de que fabrica helado cuando juegas con ella, tal cual como lo leiste, solo juega, patea y tienes helado.


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba





Video con mas gadgets de cocina:
https://www.youtube.com/watch?v=fx8GgekdN84

VIDEO ANTERIOR:
https://www.youtube.com/watch?v=gLDi5vhEHQk&t=750s

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'helado facil', 'helado en casa', 'pelota que hace helado', 'yaylabs']",2020-06-04T19:51:13Z,2704683,117469,,6059,PT10M57S,hd,false
nDLA1oWiFyQ,Pongamoslo a prueba,¿Es verdad lo que dicen de este aparato? ¿Funciona la tina ionica? Pongamoslo a prueba,"Hoy pusimos a prueba La tina ionica que se supone que es para liberar toxinas y purificar tu cuerpo

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/





VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'spa', 'tina', 'masaje pies', 'spa en casa', 'hidro masaje', 'spa apra pies', 'infomercial']",2020-05-27T19:37:49Z,8446538,209302,,9503,PT13M24S,hd,false
HFLwjKxxPUI,Pongamoslo a prueba,Probamos  gadgets e inventos  para perros // Capitulo 1,"Hoy pusimos a prueba productos novedosos y gadgets para tu mascota, este es el primer capitulo de una serie de 3 en el cual pondremos a prueba los mejores inventos para perros.

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/

REDES SOCIALES DE ANITA:
*** Instagram: https://www.instagram.com/aalexandranunez/
*** TikTok: https://www.tiktok.com/@aalexandranunez

EDICIÓN:
https://www.instagram.com/aldohdzz/

SIGUE AL EQUIPO:
*** JIMMY: https://www.instagram.com/jimmy_pongamosloaprueba/
*** ANITA: https://www.instagram.com/aalexandranunez/
*** BOB: https://www.instagram.com/bob.e.t/
*** VICKOS: https://www.instagram.com/vickos01_pongamosloaprueba/
*** ALDO: https://www.instagram.com/aldohdzz/
*** VIKINGO JOS: https://www.instagram.com/elvikingojos

CONTACTO/PR/MARCAS/COLAB/PROPUESTAS:
ytcreates@gmail.com - pongamosloaprueba@gmail.com

VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'regadera para perro', 'perros', 'mascota', 'baño', 'entrenar a tu perro', 'juguete para perro', 'juguetes para perros', 'botella para perro', 'bañar a tu perro', 'secador', 'cepillo para perro', 'puff n puff', 'woof washer 360', 'gadgets para perros']",2020-05-23T20:26:00Z,2837949,114942,,3607,PT12M31S,hd,false
_hdJ3mMwM6A,Pongamoslo a prueba,Pusimos a prueba TODO un mes el Ab tomic y el Slim pad  ¿Funcionan?,"Hoy pusimos a prueba el Slim pad y el ab tomic, para decirte si es verdad lo que anuncian , si si sirven para adelgazar y marcar el abdomen,o si es mentira lo que dicen en sus infomerciales.

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'abdomen', 'abdominales', 'ejercicio', 'infomercial', 'electroestimulacion muscular', 'aparato apra abdominales']",2020-05-19T20:24:13Z,10702012,468062,,10167,PT12M26S,hd,false
CuLQPdzfW94,Pongamoslo a prueba,Pusimos a prueba la freidora de aire RCA,"Pusimos a prueba la freidora de aire para ver si es verdad que puedes freir tus alimentos sin usar aceite y ver si queda rica la comida

No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'freidora de aire', 'freidora phillips', 'freir sin aceite', 'freidora']",2020-05-15T20:05:18Z,6750007,217218,,17931,PT10M56S,hd,false
4N7HXD7pTxo,Pongamoslo a prueba,¿Funciona el power fit? Le hicimos las pruebas de su infomercial Pongamoslo a prueba,"Pusimos a prueba el aparato powerfit para ver si en verdad sirve para bajar de peso, adelgazar y tonificar. Y ver si es verdad loq ue anuncian en su infomercial
No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'power fit', 'powerfit', 'powerlegs', 'adelgazar', 'ejercicios en casa']",2020-05-11T20:25:12Z,1732927,73448,,3910,PT12M47S,hd,false
wCfcsxFs144,Pongamoslo a prueba,¿Cual es la mejor almohada? Pusimos a prueba 5 almohadas,"En este video pusimos a prueba las 5 almohadas mas populares de infomerciales y de internet , las mas exoticas y las mejores.
No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'almohada', 'memory foam', 'almohada cuerpo completo', 'almohada para embarazadas', 'almohada luna', 'almohada sognare', 'soñare', 'nebulus', 'almohada de gel', 'almohada ortopedica']",2020-05-04T20:58:30Z,1969289,75599,,4676,PT14M30S,hd,false
WTWDvHMYtZA,Pongamoslo a prueba,Pusimos a prueba la Caminadora i Walk para bajar de peso ¿Funciona? Pongamoslo a prueba,"Pusimos a prueba la caminadora de iwalk para ver si funciona o no y para ver si es verdad loq ue dicen. Se supone que ayuda a bajar de peso, eliminar grasa y tener buena condicion fisica, corriendo y caminando.
No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'caminadora', 'ejercicio', 'quemar grasa', 'bajar peso', 'aparato para bajar de peso', 'dieta']",2020-04-22T20:15:26Z,1050277,87171,,17634,PT10M43S,hd,false
7Dzw4aMZ7JA,Pongamoslo a prueba,¿Funcionan las velas para la cerilla del oido? Pongamoslo a prueba,"No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'cono oido', 'cera', 'cerilla', 'cerumen', 'oido', 'velas para oidos']",2020-04-16T21:12:24Z,2081046,74664,,2907,PT8M6S,hd,false
iCbM47DAmao,Pongamoslo a prueba,Pusimos a prueba Lifehacks de SUPERVIVENCIA // ¿Funcionan? // Parte 2,"En este video ponemos a prueba los lifehacks de internet No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Tiktok: @pongamoslo_a_prueba

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'prueban producto', 'prueba lifehacks', 'escapar cinta plateada', 'soltarse cinta plateada']",2020-04-06T19:47:06Z,1926722,65277,,2378,PT11M24S,hd,false
udxkUs7_fIg,Pongamoslo a prueba,El celular que puedes doblar. Pusimos a prueba el Samsung galaxy z flip  FT Andres Neshudo,"En este video pusimos a prueba el samsung galaxy z flip para ver si es resistente y si se peude doblar y si funciona como dicen 

No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-03-30T21:28:08Z,1523671,65405,,2622,PT11M45S,hd,false
B235b6oGdgg,Pongamoslo a prueba,Pusimos a prueba divetidos gadgets para acampar. ¿Funcionan?,"En este video pusimos a prueba un baño portatil, una regadera portatil y una casa de campaña que se arma sola.

Aqui te dejamos los enlaces por si quieres adquirir alguno de estos productos.
Casa de campaña:  https://ban.ggood.vip/T4Fu
Regadera:  https://ban.ggood.vip/T4Fy
Baño portatil:  https://ban.ggood.vip/T4Fw
Portable USB Shower Water Pump:  https://ban.ggood.vip/T4Fs

Ve la colaboracion con el canal nada que hacer: https://www.youtube.com/user/nqueh
Y tambien visita su otro canal llamado Regular: https://www.youtube.com/channel/UCQz2zuLXSHfeLFcXyUts8_g

No te olvides de apoyarnos con tu pulgar arriba y si quieres ver mas productos interesantes no olvides suscribirte y tener la campanita activada.
PD: Los queremos mucho :D Atte: Jimmy y Anita

Instagram:
https://www.instagram.com/pongamoslo_a_prueba/

Facebook:
www.facebook.com/Pongamosloaprueba","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-03-23T21:07:28Z,2056070,68613,,2321,PT10M18S,hd,false
