video_id,comments
cNa5E-O0OZQ,"['Enlace https://s.click.aliexpress.com/e/_Dl4jqMj', 'el auto de este tipo: estoy cansado jefe', 'Te estás quedando calvo Barone 😢', 'yo uso el de steren dedo bot para encender mi pc remoto cuando se apaga(siempre debe estar encendida)', 'el dedo bot se llama en steren', 'Quieres prender la luz compra este producto, quieres apagar la luz compra uno más q mercadeo 😂', 'que estupidez de producto prefiero llegar mi casa con un ecosistema de phillips hue', 'No se por que todos pensamos en Homero Simpson', 'Para los gordos de 2023 es el invento perfecto , no hay nada mas bago que esa muerda de artilujo', 'Que inutíl XD']"
Kav-3EVFbFk,"['Enlace https://s.click.aliexpress.com/e/_DlZdV27', 'Este video es de Brasil', 'Pero si hay peces en ese charco 😅😅😅😅😅', 'Haber tirado el frasco en otro sitio, CAPULLO iiii', 'Me parece qué contaminantes el agua con esa botella de vidrio', 'De verdad crees que hay peces en semejante ESTERCOLERO?', 'Ahi solo hay cocodrilos de caca', 'Lo que pasa es que solo funcionan en lagos con Pirañas que son atraidas por la sangre', 'Solo contaminas 🙄😒', 'Es que ese líquido solo sirve para las pirañas']"
oYzhxfzU3_M,"['Mandamelas a mi yo me encargo de ""desaparecerlas"" 😌', 'Puedes conpranme una 😢', 'Que malas', 'Apunta con una escopeta dispara y listo', 'Quemalas', 'Ve a una fabela con ellas puestas', 'Frenar la bici con el zapato', 'Tiraste tu dinero ala basura😂😂😂', 'Sácale el oro mam🤑', 'Un combazo ! \nNo es lo tuyo! Jaja']"
7rpUpuNmzbU,"['La lagartija: MIS OJOS!! *se cae de manera épica *', 'Me gustaria qie dijeras en donde compraste todos los productos que muestras gracias', 'Ramón: una pregunta, que tipo de baterías usa? \nVaya hombre...', 'Falso no alumbra nada. Estafa', 'Es mentira', 'Porque los productos buenos no tiene en bendito link de compra en el comentario', 'Es la primera de las porquerías qué presenta , qué si pude usar en persona . Al fin después de tanto tiempo apareció algo.', 'Esta bastante bien, pero por sus 350 lum, mejor me quedo con mi lampara de 400 que ademas tiene mejores estadísticas.', 'le comentare a mi hermano que es medico que para quejandoce de la iluminacion sobre todo cuando va a los accidentes', 'Lo dañaba cuando decía lo compré']"
5849AgU29Yk,"['Horrible eso', 'En realidad no es un PinBall es una máquina de arcade. Y es horrible', 'No quiero eso, lo nesesito', 'Yo vendia de esos aqui en el salvador hasta que sali perdiendo dinero con tal de recuperar los vendí mas baratos que lo que me contaron la gente los quería regalados', 'Po barone fala espanhol 😂😂😂', 'Enlace https://s.click.aliexpress.com/e/_DDL0HgJ']"
wJbjsVU4gA8,"['Genial', 'Que buena idea para los que esquían y  escalan en las montañas nevadas.', 'EL BARONITO usa este aparato para calentar el motor del Jetta y cocinar la Picanha invertida con guacamole', 'Lamento molestarlo\r\nNuestra empresa quiere cooperar con usted, si está interesado, deje su información de contacto', 'MAS QUE DUBLAGEM BOSTA', 'Enlace https://s.click.aliexpress.com/e/_DkQ5EvZ']"
OzF7dgciuOo,"['Antes que lo destruyas regalame..por favor...😢😢😢', 'Soy yo o se te bugueo el 0,5 \nEsas cosas no pasan en iPhone JAJDK', 'Es mi celular 😎', 'Está muy bueno y quiero por fa me regalas?😮', 'Eres el españone', 'Chayomi', 'Calvo', 'Like 90🎉', 'Enlace https://s.click.aliexpress.com/e/_Dm2Ia6N']"
_yGzTbSGzo0,"['Ese efecto de la luz me lo sabía de niño en el 2005😂😂😂😂😂😂😂', 'Como se llama ese producto?', 'Cual ilusión optica? como pensaba que se iba a llenar?', 'Mira Ramón!!', 'Yo: que fina cafetera', 'Precio: 1,000,000 dlls', 'Mañana lo sube ruben tuesta', '60fps XD', 'tu eres soy el banano', 'Cuando dijo probarlo escuché robarlo xd']"
5ROewyVFIxE,"['en donde se puede comprar', 'Y dónde la compro?', '❤', 'la luz del futuro??\nenserio??? que nunca conocia los paneles solares? pues donde vivia en una cueva o que', 'Le gustó tanto que no quiso meterla al agua😸😸❤️', 'Pongan el link de compra si pues se supone que para eso es la prueba y así saber si vale la pena comprarla así que para la próxima pongan el link de compra 🤨', 'Interesante la compraré', 'No debería promocionar productos de mala calidad, es una estafa, es increíble cómo los chinos nos ven como su basurero.', 'barone boludo kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk nem fudendo', 'Yo la tengo es una buena linterna']"
QkA5NZAzozI,"['Sin aceite no hay raccion', 'El sartén tiene que ser como ellos los usan aver si funciona', 'Te falto el aceite u o mantequilla bró ..🤔🤔🤔', 'Te falto el aceite y saber cocinar XD', 'Que aweonao se equivoco lo hizo maaaaaaal, PEEEEEEENCAAAAAAAA JAJAJAJAJA', 'Y él aceite pa cuando😂', 'SI por qué es refresco chino es soda la soda es sodio obviamente le hechas te más aparte y claramente si sirve para eso la empresa lo vende con ese tipo de uso😅', 'Supongo que el tipo le agregó también aceite después de el refresco😅', 'No le puso aceite, sin aceite se quemara todo.', 'Tenías que usar un refresco CHINO...']"
30ZKpb92HNg,"['Enlace https://s.click.aliexpress.com/e/_98QeXR', 'Creo que no es el mismo producto', 'Ramón, el producto no es el mismo.', 'Tiene otro video con el producto correcto.', 'Pero Ramon compraste el que no es!', 'Ese es un pequeño spray y no el otro grande', 'Eso es falso', 'Flex tape  : patetico', 'No es el mismo producto ,que nos estás estafando', 'Otra basura china 🤷\u200d♂️🙆\u200d♂️']"
DO100Ob96mw,"['Enlace https://s.click.aliexpress.com/e/_DlvQtT9', 'Que maestro el bobi', 'cool', '🪳', 'Un capo el bobi\n🧐🍷🗿👌🏻', 'Chijatuputamadre', '💙', 'Oxiikkkkkkkk', 'Úsalo con la gente', 'Saludos']"
VGVW3s0sF10,"['Enlace https://s.click.aliexpress.com/e/_DDnptJd', 'Procede a drenar el rio 😂😂😂', 'Para que comprar eso se puede hacer igual con las bombas de agua de las lavadoras,hay que reutilizar y no hacer más basura como todo lo chino que es pura 🗑️🗑️🗑️🗑️🗑️🗑️🗑️🗑️', 'donde consigo uno de esos ??? que alguien me diga', 'De los creadores de "" pongamoslo a prueba"" llega "" lo compré"" 😂😂😂', 'Se va a tapar sin el filtro', 'Donde la compro ?', 'otra vez esa agua lodosa', 'Mondongo', 'Ramooooon que vives en un pantano?😅']"
8jNhSjaWx4g,"['Enlace https://s.click.aliexpress.com/e/_DBsqg03', '♧♧•', '""este detector de metales realmente funciona"".\n\nEl detector: obvio bobis ☺️', 'Q po... e essa😂😂😂 \nLo ermano, Barone!', 'Espanhone expandindo, agr o meme é internacional família.', 'Baroni chileno?????', 'Skin desbloqueada tubarone chileno kkkkkk', 'É oque 😂 o cara é brasileiro falando espanhol, kkkk mó estranho 😅', 'wtf, barone tem canais em outras linguas? \n\nO cara é uma maquina de testes hahahahaha']"
Wn3fXVJ8Zf8,"['Enlace https://s.click.aliexpress.com/e/_DCTBwCx', 'barrones labe', 'now you have a new magnet for the  freezer 😂', 'Achei que meu celular tinha bugado kkkk', 'Barone em espanhol ?\nEsse canal é oficial Barone ? \nEu te assisto em português\nAdoro os seus vídeos\nSe for oficial por favor fala disso em um dos seus vídeos em português se não vou ter que denunciar essa conta', 'Ta padre']"
4RWWTUMw4xA,"['Me dicen q quad es ese porfa', 'Cómo hiciste para que te lo envíen???? quiero uno yo también 😅.\nMe gustó mucho!!!!!', 'Ese doblaje está muy chafa Barone mejor haz unas clases de español o cambia el que hace el doblaje de voz', 'Ese no estan bueno como EL TERRENEITOR', '💙💙💙', 'Ostras ganas de comprar uno']"
MuYPT_p9FHY,"['SER NACO EN DOS PASOS', '...\nestimado amigo, alguna vez de niño vi hacer un lanzapelotitas de  beisbol. Lo hacían de latas de gaseosa o cerveza. Tenia un alto aproximado de 1 metro. Lo hechaban un liquido en la parte superior, y en la base lo ence dian con un encendedor... Y.... BOOM, la pelotita salia disparado. Lo pondrás fabricar?', 'Qq tá acontecendo']"
ckMrXDHkYB0,"['El producto se jodió porque cortó la cuerda 😂, por cierto el final es épico, jugando béisbol con el producto y pegándole fuertemente 😂😂😂.', 'El astronauta aquí está atrapado Ramon 🥺, soltemoslo 😀...', 'Jjjjjjjj k buena hermano  muy jocoso', 'la mejor prueba de que el visto en mi vida', '""Ven conmigo vamos a jugar un beisbol"" 😬😆', '😂', 'yo mirando el vídeo cual era la cuerda 😂de nuevo', '😂😂😂😂la cuerda d la discordia 😂😂😂', 'Dañastes todo el misterio 😂😂😂😂', 'prueba un buen punto los astronautas son falsos y quitan sus cuerdas con edición xD']"
G4SliMmN4co,"['La gente ingnorante piensa que esta cruda pero asi se debe de cocinar 😂😂', '""Ya la siento blandita""🥵🥵', 'Un veterinario revive a esa vaca', 'Veganos abandonando el canal en 1,2,3, ya', 'Primero cortar la carne despues meterlo en el contenedor😂', 'Estaba vivo ese pedazo de carne!', 'Broo usaste el carbón qué no sirvió, del video anterior? Jaja❤', 'Si llamas a un veterinario capaz la salvas a la vaca 😂', 'Le faltó pimienta negra recién molida mi Oscar', 'Creo q se podría salva a un hay tiempo para llevar veterinaria']"
qY8MvqELBZ8,"['Malditos millonarios que vienen a presumir que tienen papas...', 'Pongamoslo aaaaaa prueba', '@barone', 'Ten cuidado que haciendo esos imbentos se te dañan los yezzy', 'Obvio mi bro 😃😉👍', 'Eai Giorgio...', 'Saludos desde México', 'Que dolor ver ese auto en esas condiciones', 'Batatone em espanhol']"
GbM_PphrGDg,"['Enlace https://s.click.aliexpress.com/e/_DC7pYQT', 'Si eso sirviera todo mundo tuviera una cara bonita.', 'Los chinos se pusieron tierra', 'Sirve o no ?', 'Esa cosa quita pelos rasurados', 'Estás hermoso', 'Pongamoslo AAA pruebaaa', 'Tienes la piel impecable ✨', 'No tienes', 'Ya la probó Jimmy y no sirve.']"
lGCOgySNTKQ,"['Enlace https://s.click.aliexpress.com/e/_DF0Hy7t', 'Lo malo es que el cacharro habla en inglés', 'Esta cosa va a remplazar la escuela 😂😂', 'Me gusta', 'Ala', 'Buen canal de YouTube... lo recomiendo!!!', 'Está genial 👌']"
Ants2p0oQxc,"['e escuchado que eso lo puedes cerrar y el mismo calor interno hace que ese preparado te dure de 6 meses a 1 año', 'Termino medio vivo 😂', 'Buen video', 'Baronito', 'Barone nao conseguiu mais comprar picanha no Brasil e foi comprar na Argentina 😂😂😂😂']"
8MWlENrEARM,"['Lo quiero está cabron barone, patentalo no te lo vallan a copiar los chinos', 'LO QUIERO ""LO COMPREE""...', 'Lo necesito', 'lo quiero. ...Saludos', 'Hecho lo quiero.', 'Lo quiero', 'Jajaja lo que me da risa que aún tiene el huevo de otros vídeos jajaja', 'Lo quiero', 'Lo quiero', 'quiere ese spray']"
hpQBR7Vi-dE,"['Enlace https://s.click.aliexpress.com/e/_DehqgJt', 'Lo quiero....cuanto cuesta', 'Wenass😊Hello barone I follow you from 40 subscribers I like you very well Keep like this barone', 'Me acostumbre en portugues 😱, ni sabia que estaba en castellano.', 'Barone espanhol kkkkkkkkkkkkk', 'Q porra é essa kkkkkkkkkk', 'Qe']"
hPCHR6zm9wc,"['""Un amigo mio""...les presento a mi amigo sponsor, Nike😂', 'Avisa cuando te manden tangas 😏', '😂😂😂😂 que gran misterio 😂😂😂😂 fueron 2 misterios grandes', 'Y para Ramón que?!?!?!?!?!?', 'quiero ese regalo f por mas amigi s aasi like', 'así es la Vida le regalan a el que tiene', 'Vídeo *X*', 'No la compre, me pagaron.. plaff. vamos a probarlas...', 'Fue Ramón', 'Ojalá y me manden unos así pero número 48 a venezuela']"
Jzere0WjNAk,"['Enlace https://s.click.aliexpress.com/e/_DEyiRtp', 'que chiste🤣🤣🤣🤣', 'Kkkkkkk que dublagem', 'Donde estas el Jetta?', 'El baronesco paraste de judiale del jetta kkkkkk', 'Que violento😮kkkkkkkkkkkkkkk', 'mano, Barone espanhol ksksk', 'Voy a asar un chorizo en mi Jetta 😅', 'Kkkkkk que porra e essa', 'Mano, é muito engraçado a dublagem do Barone em Espanhol 😂😂😂']"
eecS3LeaRS8,"['Enlace https://s.click.aliexpress.com/e/_DEx6ewX', 'Jaja nuevo seguidor , y buena *voz* sigue asi creceras no cambie 😊🎉', 'Que', 'Equis de']"
e_HnK7L_2fI,"['Enlace https://s.click.aliexpress.com/e/_DmeHaOr', 'Queso crema 😂', 'wuau que cosa con camara😳', 'Otorrinolaringólogo el amigo por 15$', 'Eita como o dublador e bom', 'Me gusta pero no creo q sea bueno enredar por ahi.']"
BZQ7rXPfC1w,"['Enlace https://s.click.aliexpress.com/e/_DlhKLoP', 'Por cuantos likes sorteas el sinturon es muy wuay', 'Que buenos videos amigo', 'Handsome', 'Puede cortarte el brazo si se te atora con un piedra', 'Picanã invertida ?', 'El pongámoslo a prueba de AliExpress 😂😂😂', 'Toblerone no spanish🤨', 'Wtf é isso?']"
PWREG1T5HGY,"['La de tonterías que hacemos los seres humanos', 'En tiempo de lluvias?', 'Dónde las venden', 'Jajaja  el invento más fails', 'Si! Llevan una batería ! . Te invito a desarmarla', 'Me encanta tus vídeos no me pierdo ni uno saludos bro desde Italia 🇮🇹', 'Ficou bom, kkk', 'VTC En español?????kkkkkk']"
PumY0Naj_CM,"['Enlace https://s.click.aliexpress.com/e/_Dem1kEj', '@ jimmy pongamolo a prueba', 'El zoom debería ser con el lente no con el teléfono', 'Y si tienes 3 o  4 cámaras??', 'Guau mira!!!❤️', 'Esse sotaque neutro muito bom', 'No me quedo claro cuál es su alcance y como se ve y a qué distancia... No me sirve el vídeo como referencia...', 'Muy buenos videos para poder emprender un negocio 😅', 'Ese men tiene obsesión con su tio', 'Lindo video 🔥😊']"
IYIa2vfMIHM,"['Enlace https://s.click.aliexpress.com/e/_DCdFWYr', 'Hola', 'George de la selva lo predijo', 'Pistola de puchitos👌😳💀', 'Elegante es uno sobrio,,, pero d oro.', 'Es un encendedor de narcotraficante,,, feo producto,!!!', 'Mucho mejor que pongamoslo a prueba', 'Cancer premium', 'En usa te la quitan y te suspenden por no traer una de verdad', 'Solo para fumadores elegantes, esta bueno el marketing']"
Wrf68sxGAZA,"['Enlace https://s.click.aliexpress.com/e/_DBNLNuf', 'La mayoría de las bacterias de los alimentos o son beneficiosas o inocuas. No le veo demasiado sentido', 'LITERALMENTE LA FRASE \n   FUNSIONARA EN UN MACRO SEGUNDO \n ""LOCONPRE""¡¡¡', 'Dato curioso , eso blanco que sale de las manzanas es comestible y es la misma vitamina que suelta la manzana', 'Pongámoslo a pruebiña', '😮😮😮😮', 'El Jimmy brasileño.', 'El brazil']"
t1AWwvlB76w,"['Enlace https://s.click.aliexpress.com/e/_DE3Wzdv', 'El ladrón : Que bonita botella , procede a robarcela', 'Ladrón: **le roba el termo**', 'No lo usaria para guardas cosas ya que en mi pais hasta los termos se roban', 'Eso se lo chutaron de ""fuga de Pretoria"", asi no vale jajaja', 'Piega lá picanã invertida y coluega em lo motor del Jetta, arriiibaa', '😅😅😅😅', 'Pongámoslo a prueba con Jimi … 😂😂😂 y con el fondo amarillo 🤣🤣🤣🤣', 'Lo malo es que si no das nada sales muerto', 'Sé que se me olvidaría en algún lugar 😂']"
HAXBB0WThzg,"['Enlace https://s.click.aliexpress.com/e/_DEu2LOP', 'No sé si confiar en algo que mandé las vibraciones directo al sistema nervioso , quien sabe que podría producir a largo plazo.', 'link', '😢Ya no está disponible', 'Excelente producto 🎉', 'Buen combo para robar...', 'Jajaja solo pon el altazon de tu teléfono donde se ve en el vídeo y se puede escuchar lo mismo q con esos audífonos. Jajajaja solo es márketing', 'Ambitionz az a ridah un clásico claro', 'WTF KKKKKKKKKKKKKKKKKK', 'Oxe kkkk é um multiverso ? 😂😂']"
F9CAUPiFEqY,"['Hay mejores botas , de echo los que trabajan en compañías eléctricas usan botas con picos para subirse a postes de luz echos de madera son exelentes para trepar .', 'Para el uso de eso se le nombra espais tiene ke traer botas de trabajo y se usa en un arbol ke no tenga ramas', 'Vamos maestro , aguante Brasil. Amo ese país.']"
2GMT0KtQNXs,"['Enlace https://s.click.aliexpress.com/e/_De9EbIf', 'Homer  jajajaja xd', '😅😅😅😅', 'Termina bien el vídeo.broder.', 'Quien te etiqueta ? 😅😅😅😅']"
LhPXbTHagcc,"['Enlace https://s.click.aliexpress.com/e/_DkxGPsb', 'Seguro es chino. Siempre te venden las cosas inutiles y este tipo no es una persona común es el vendedorrrrr. 😅😅😅😅😅😅😅😅. Agarra una espátula y no gastes pilas que ensucian el planetaaaaa', 'Ha provado en la entrepierna? Haver como te los bate', 'Jimmy 😂 Pongamos lo  a prueba!', '😅😅😅😅', 'Que basura más grande...\nAl final igual lo mueve con la mano.', 'Vozinha top', 'La función la cumple pero va mazo lento eso en tal caso si te apartas unos segundos pues ""puede ser útil""', 'muito bom a vozinha baronitoo kakakakakka', 'Foda']"
QfOrsQgdEcg,"['Enlace https://s.click.aliexpress.com/e/_DloKGxH', '\U0001fae1\U0001fae1\U0001fae1\U0001fae1', '😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Jimmy se puso peluca y éste se hizo implante, son todos pelados los que prueban cosas? 😂', 'me das las estrellas ninja😮', 'Me sorprende tio', 'con gasolina sale ;) la pintura en Spraid', 'Jimmy no se hubiera atrevido a pintar su auto', 'Que haga una colaboración con Jimmy', 'Nice bro']"
fAPrtQUT5FU,"['Enlace https://s.click.aliexpress.com/e/_DnSqvx7', 'El producto 😵\u200d💫😵\u200d💫', 'Soy el único que se ha dado cuenta que se ha hecho un trasplante de pelo?😅 por mi parte felicidades ❤', 'He visto mejores', 'No sE pega nada, no se pega agua, no se pega el viento. XD. Jajajaja XDXDXD', 'Qué opina Ramón?', 'Benzema 🤑👌🏻', 'Párese Benzema', 'Buena operación de injerto de cabello a ver si también hace un vídeo de eso', 'Hola']"
EXym2kxTXBQ,"['Enlace https://s.click.aliexpress.com/e/_Dkws5kp', '5 minutos? El lava ropa normalmente dura una hora de lavado... porque no le diste una hora en vez de 5 minutos.', 'Buenos videos sigue💪', 'Sigue brooo.\nBuenos videos']"
